links,account,accountingbook,accountingperiod,activitydate,amount,customtype,entity,location,subsidiary,transactiontype,item,quantity,salesrep,department
[],111,1,106,12/9/2024,300,-1,606,,27,VendPymt,,,,
[],111,1,106,12/16/2024,2325,-1,678758,,22,VendPymt,,,,
[],111,1,106,12/16/2024,2225,-1,606,,22,VendPymt,,,,
[],111,1,106,12/16/2024,2478.71,-1,556,,22,VendPymt,,,,
[],111,1,106,12/16/2024,1500,-1,654736,,22,VendPymt,,,,
[],111,1,106,12/16/2024,4900,-1,717620,,22,VendPymt,,,,
[],111,1,102,9/30/2024,-6220,-1,702396,,15,VendBill,,,,
[],111,1,106,12/10/2024,-350,-1,2641,,15,VendBill,,,,
[],111,1,106,12/2/2024,-3422.95,-1,380,,15,VendBill,,,,
[],111,1,105,11/25/2024,-33.71,-1,30965,,15,VendBill,,,,
[],111,1,106,12/13/2024,-1250,-1,693569,,15,VendBill,,,,
[],111,1,106,12/11/2024,-9977.5,-1,606,,15,VendBill,,,,
[],111,1,110,1/1/2025,-3183.33,-1,529747,,15,VendBill,,,,
[],111,1,110,1/1/2025,-3766.66,-1,419,,15,VendBill,,,,
[],111,1,110,1/1/2025,-1879,-1,619309,,15,VendBill,,,,
[],111,1,106,12/1/2024,-350,-1,729537,,15,VendBill,,,,
[],111,1,105,11/23/2024,-404.41,-1,2143,,27,VendBill,,,,
[],111,1,105,11/22/2024,-303.72,-1,554,,27,VendBill,,,,
[],111,1,105,11/21/2024,0,-1,685565,,27,VendBill,,,,
[],111,1,106,12/1/2024,-40000,-1,442,,27,VendBill,,,,
[],111,1,105,11/29/2024,5486.63,-1,641726,,27,VendPymt,,,,
[],111,1,105,11/29/2024,40000,-1,442,,27,VendPymt,,,,
[],111,1,105,11/27/2024,-292.94,-1,359337,,6,VendBill,,,,
[],111,1,106,12/6/2024,-1750,-1,718221,,6,VendBill,,,,
[],111,1,106,12/11/2024,-505.37,-1,380,,6,VendBill,,,,
[],111,1,106,12/12/2024,-1750,-1,718221,,6,VendBill,,,,
[],111,1,106,12/19/2024,-143.75,-1,359337,,6,VendBill,,,,
[],111,1,106,12/9/2024,6560.39,-1,414778,,6,VendPymt,,,,
[],111,1,106,12/18/2024,292.94,-1,359337,,6,VendPymt,,,,
[],111,1,106,12/16/2024,103.91,-1,30965,,6,VendPymt,,,,
[],111,1,106,12/16/2024,1750,-1,718221,,6,VendPymt,,,,
[],111,1,106,12/16/2024,200,-1,514632,,6,VendPymt,,,,
[],111,1,106,12/16/2024,56.25,-1,359337,,6,VendPymt,,,,
[],111,1,106,12/23/2024,1750,-1,718221,,6,VendPymt,,,,
[],111,1,106,12/8/2024,-4771.22,-1,443113,,40,VendBill,,,,
[],111,1,106,12/9/2024,4560,-1,473214,,34,VendPymt,,,,
[],111,1,105,11/30/2024,-3250,-1,440395,,35,Journal,,,,
[],111,1,106,12/9/2024,2705.85,-1,685565,,27,VendPymt,,,,
[],111,1,106,12/9/2024,25671.33,-1,547,,27,VendPymt,,,,
[],111,1,106,12/9/2024,582.27,-1,392663,,27,VendPymt,,,,
[],111,1,106,12/6/2024,986,-1,369545,,27,VendPymt,,,,
[],111,1,106,12/9/2024,288,-1,2198,,27,VendPymt,,,,
[],111,1,106,12/16/2024,303.72,-1,554,,27,VendPymt,,,,
[],111,1,106,12/16/2024,669.6,-1,95295,,27,VendPymt,,,,
[],111,1,106,12/27/2024,16243.9,-1,2641,,19,VendPymt,,,,
[],111,1,106,12/20/2024,221.17,-1,443098,,40,VendPymt,,,,
[],111,1,106,12/20/2024,2113.85,-1,443110,,40,VendPymt,,,,
[],111,1,106,12/23/2024,1774.23,-1,3540,,40,VendPymt,,,,
[],111,1,106,12/23/2024,2300,-1,680457,,40,VendPymt,,,,
[],111,1,106,12/23/2024,2178.4,-1,277000,,40,VendPymt,,,,
[],111,1,106,12/23/2024,500,-1,536651,,40,VendPymt,,,,
[],111,1,106,12/23/2024,2316.53,-1,443116,,40,VendPymt,,,,
[],111,1,106,12/23/2024,13213,-1,649628,,40,VendPymt,,,,
[],111,1,106,12/20/2024,14,-1,667954,,40,VendPymt,,,,
[],111,1,106,12/23/2024,1459.22,-1,447708,,40,VendPymt,,,,
[],111,1,106,12/20/2024,334,-1,731140,,40,VendPymt,,,,
[],111,1,106,12/20/2024,1825,-1,529046,,40,VendPymt,,,,
[],111,1,106,12/23/2024,850,-1,325827,,40,VendPymt,,,,
[],111,1,106,12/20/2024,3974,-1,317625,,40,VendPymt,,,,
[],111,1,106,12/23/2024,410,-1,704903,,40,VendPymt,,,,
[],111,1,106,12/23/2024,22561.88,-1,443123,,40,VendPymt,,,,
[],111,1,106,12/27/2024,387.5,-1,594,,27,VendPymt,,,,
[],111,1,106,12/27/2024,1386.5,-1,597,,27,VendPymt,,,,
[],111,1,110,1/9/2025,9000,-1,641723,,27,VendPymt,,,,
[],111,1,106,12/27/2024,31412,-1,562,,27,VendPymt,,,,
[],111,1,105,11/29/2024,5800,-1,86193,,11,VendPymt,,,,
[],111,1,105,11/29/2024,219,-1,412577,,11,VendPymt,,,,
[],111,1,105,11/18/2024,-103.91,-1,30965,,6,VendBill,,,,
[],111,1,105,11/27/2024,1750,-1,718221,,6,VendPymt,,,,
[],111,1,106,12/6/2024,869.04,-1,549,,6,VendPymt,,,,
[],111,1,105,11/29/2024,1086.13,-1,380,,6,VendPymt,,,,
[],111,1,106,12/19/2024,-1242.6,-1,698688,,15,VendBill,,,,
[],111,1,110,1/1/2025,-3162.67,-1,539452,,15,VendBill,,,,
[],111,1,110,1/1/2025,-1500,-1,372,,15,VendBill,,,,
[],111,1,106,12/24/2024,-236.65,-1,585694,,15,VendBill,,,,
[],111,1,106,12/23/2024,1050,-1,729537,,15,VendPymt,,,,
[],111,1,106,12/23/2024,1879,-1,619309,,15,VendPymt,,,,
[],111,1,106,12/23/2024,3183.33,-1,529747,,15,VendPymt,,,,
[],111,1,106,12/23/2024,920.12,-1,571588,,15,VendPymt,,,,
[],111,1,106,12/23/2024,1500,-1,702396,,15,VendPymt,,,,
[],111,1,106,12/23/2024,1250,-1,693569,,15,VendPymt,,,,
[],111,1,106,12/23/2024,800,-1,419,,15,VendPymt,,,,
[],111,1,106,12/27/2024,3422.95,-1,380,,15,VendPymt,,,,
[],111,1,106,12/27/2024,188.94,-1,30965,,15,VendPymt,,,,
[],111,1,106,12/18/2024,-496.26,-1,648328,,42,VendBill,,,,
[],111,1,105,11/26/2024,-2423,-1,526934,,42,VendBill,,,,
[],111,1,106,12/30/2024,-497.61,-1,648328,,42,VendBill,,,,
[],111,1,106,12/16/2024,496.26,-1,648328,,42,VendPymt,,,,
[],111,1,106,12/16/2024,18000,-1,443696,,42,VendPymt,,,,
[],111,1,106,12/16/2024,2141,-1,526934,,42,VendPymt,,,,
[],111,1,106,12/23/2024,5525,-1,443696,,42,VendPymt,,,,
[],111,1,105,11/30/2024,-116.92,-1,690267,,4,VendBill,,,,
[],111,1,106,12/13/2024,-872.31,-1,380,,4,VendBill,,,,
[],111,1,106,12/11/2024,-100,-1,606,,4,VendBill,,,,
[],111,1,105,11/25/2024,-80.51,-1,25562,,4,VendBill,,,,
[],111,1,106,12/16/2024,877.85,-1,380,,4,VendPymt,,,,
[],111,1,106,12/24/2024,-597,-1,556,,22,VendBill,,,,
[],111,1,106,12/28/2024,-3325,-1,606,,22,VendBill,,,,
[],111,1,106,12/27/2024,-344.12,-1,380,,22,VendBill,,,,
[],111,1,106,12/23/2024,1277.25,-1,562,,22,VendPymt,,,,
[],111,1,106,12/23/2024,2634.15,-1,549,,22,VendPymt,,,,
[],111,1,106,12/26/2024,2578.53,-1,556,,22,VendPymt,,,,
[],111,1,106,12/27/2024,125,-1,654737,,22,VendPymt,,,,
[],111,1,110,1/1/2025,-3714.48,-1,343536,,4,VendBill,,,,
[],111,1,106,12/20/2024,80.51,-1,25562,,4,VendPymt,,,,
[],111,1,106,12/27/2024,116.92,-1,690267,,4,VendPymt,,,,
[],111,1,106,12/18/2024,-103.91,-1,30965,,6,VendBill,,,,
[],111,1,110,1/1/2025,-6560.39,-1,414778,,6,VendBill,,,,
[],111,1,106,12/27/2024,143.75,-1,359337,,6,VendPymt,,,,
[],111,1,106,12/18/2024,-135913.9,-1,442,,27,VendBill,,,,
[],111,1,106,12/18/2024,-9000,-1,641723,,27,VendBill,,,,
[],111,1,106,12/16/2024,-231.72,-1,392663,,27,VendBill,,,,
[],111,1,105,11/30/2024,-29.4,-1,702999,,27,VendBill,,,,
[],111,1,106,12/23/2024,-404.41,-1,2143,,27,VendBill,,,,
[],111,1,106,12/22/2024,-301.72,-1,554,,27,VendBill,,,,
[],111,1,106,12/28/2024,-3802.5,-1,606,,27,VendBill,,,,
[],111,1,106,12/30/2024,0,-1,571985,,27,VendBill,,,,
[],111,1,106,12/23/2024,3729.41,-1,571985,,27,VendPymt,,,,
[],111,1,106,12/23/2024,26061.03,-1,547,,27,VendPymt,,,,
[],111,1,106,12/23/2024,32878.86,-1,392663,,27,VendPymt,,,,
[],111,1,106,12/23/2024,142.5,-1,594,,27,VendPymt,,,,
[],111,1,106,12/23/2024,48594.24,-1,545,,27,VendPymt,,,,
[],111,1,106,12/24/2024,135913.9,-1,442,,27,VendPymt,,,,
[],111,1,106,12/27/2024,107,-1,412577,,27,VendPymt,,,,
[],111,1,106,12/27/2024,5480.32,-1,641726,,27,VendPymt,,,,
[],111,1,106,12/21/2024,-858.66,-1,150131,,16,VendBill,,,,
[],111,1,106,12/28/2024,-1450,-1,606,,16,VendBill,,,,
[],111,1,106,12/27/2024,-338.51,-1,380,,16,VendBill,,,,
[],111,1,106,12/26/2024,-23.7,-1,380,,16,VendBill,,,,
[],111,1,106,12/30/2024,-892.56,-1,565,,16,VendBill,,,,
[],111,1,106,12/27/2024,352.47,-1,380,,16,VendPymt,,,,
[],111,1,104,10/9/2024,-1190.76,-1,727131,,35,VendBill,,,,
[],111,1,110,1/1/2025,-800,-1,683161,,35,VendBill,,,,
[],111,1,110,1/1/2025,-500,-1,443302,,35,VendBill,,,,
[],111,1,106,12/28/2024,-5641.75,-1,86193,,35,VendBill,,,,
[],111,1,106,12/27/2024,-153.97,-1,731038,,35,VendBill,,,,
[],111,1,106,12/30/2024,-638.68,-1,443303,,35,VendBill,,,,
[],111,1,110,1/2/2025,2070,-1,641822,,35,VendPymt,,,,
[],111,1,106,12/27/2024,709.04,-1,443303,,35,VendPymt,,,,
[],111,1,106,12/27/2024,800,-1,683161,,35,VendPymt,,,,
[],111,1,106,12/27/2024,595.38,-1,727131,,35,VendPymt,,,,
[],111,1,106,12/25/2024,-62.68,-1,204086,,40,VendBill,,,,
[],111,1,106,12/24/2024,-430.68,-1,443110,,40,VendBill,,,,
[],111,1,106,12/24/2024,-77.44,-1,443096,,40,VendBill,,,,
[],111,1,106,12/24/2024,-22561.88,-1,443123,,40,VendBill,,,,
[],111,1,106,12/1/2024,-8906.46,-1,443099,,40,VendBill,,,,
[],111,1,106,12/10/2024,-211.86,-1,443096,,40,VendBill,,,,
[],111,1,106,12/10/2024,-251.62,-1,447708,,40,VendBill,,,,
[],111,1,106,12/9/2024,-752.03,-1,443101,,40,VendBill,,,,
[],111,1,105,11/30/2024,-316.8,-1,443098,,40,VendBill,,,,
[],111,1,106,12/9/2024,-2219.64,-1,443096,,40,VendBill,,,,
[],111,1,106,12/5/2024,-2680,-1,424,,40,VendBill,,,,
[],111,1,106,12/7/2024,-62.85,-1,443096,,40,VendBill,,,,
[],111,1,105,11/26/2024,-1058.65,-1,704903,,40,VendBill,,,,
[],111,1,106,12/11/2024,0,-1,649628,,40,VendBill,,,,
[],111,1,106,12/23/2024,-799.56,-1,443101,,40,VendBill,,,,
[],111,1,106,12/4/2024,-7083,-1,649628,,40,VendBill,,,,
[],111,1,106,12/26/2024,-958.01,-1,172560,,40,VendBill,,,,
[],111,1,110,1/8/2025,-4771.22,-1,443113,,40,VendBill,,,,
[],111,1,106,12/27/2024,83.61,-1,443096,,40,VendPymt,,,,
[],111,1,106,12/27/2024,2680,-1,424,,40,VendPymt,,,,
[],111,1,106,12/27/2024,4930.66,-1,508529,,40,VendPymt,,,,
[],111,1,106,12/27/2024,655.27,-1,443120,,40,VendPymt,,,,
[],111,1,106,12/27/2024,8906.46,-1,443099,,40,VendPymt,,,,
[],111,1,106,12/27/2024,316.8,-1,443098,,40,VendPymt,,,,
[],111,1,106,12/27/2024,1058.65,-1,704903,,40,VendPymt,,,,
[],111,1,106,12/30/2024,7083,-1,649628,,40,VendPymt,,,,
[],111,1,106,12/3/2024,-3000,-1,443696,,42,VendBill,,,,
[],111,1,106,12/27/2024,2423,-1,526934,,42,VendPymt,,,,
[],111,1,105,11/22/2024,-6375,-1,443696,,42,VendBill,,,,
[],111,1,105,11/30/2024,-497.61,-1,648328,,42,VendBill,,,,
[],111,1,105,11/27/2024,-22100,-1,443696,,42,VendBill,,,,
[],111,1,105,11/25/2024,17025,-1,443696,,42,VendPymt,,,,
[],111,1,105,11/29/2024,497.61,-1,648328,,42,VendPymt,,,,
[],111,1,105,11/30/2024,-14,-1,667954,,40,VendBill,,,,
[],111,1,106,12/4/2024,-4930.66,-1,508529,,40,VendBill,,,,
[],111,1,105,11/30/2024,-351.78,-1,731137,,40,VendBill,,,,
[],111,1,105,11/26/2024,-1440.54,-1,731139,,40,VendBill,,,,
[],111,1,104,10/1/2024,-410,-1,704903,,40,VendBill,,,,
[],111,1,106,12/16/2024,-740.06,-1,443101,,40,VendBill,,,,
[],111,1,106,12/16/2024,-2178.4,-1,277000,,40,VendBill,,,,
[],111,1,106,12/17/2024,-900.68,-1,443096,,40,VendBill,,,,
[],111,1,106,12/16/2024,-2402.78,-1,443096,,40,VendBill,,,,
[],111,1,106,12/14/2024,-72.96,-1,443096,,40,VendBill,,,,
[],111,1,106,12/13/2024,-368.79,-1,443110,,40,VendBill,,,,
[],111,1,106,12/12/2024,-15605,-1,540451,,40,VendBill,,,,
[],111,1,106,12/17/2024,-2300,-1,680457,,40,VendBill,,,,
[],111,1,106,12/7/2024,-744.13,-1,143828,,40,VendBill,,,,
[],111,1,106,12/13/2024,-334,-1,731140,,40,VendBill,,,,
[],111,1,106,12/12/2024,-6782.96,-1,731141,,40,VendBill,,,,
[],111,1,106,12/16/2024,-500,-1,536651,,40,VendBill,,,,
[],111,1,106,12/19/2024,-1309.71,-1,447708,,40,VendBill,,,,
[],111,1,106,12/18/2024,-1290.18,-1,443120,,40,VendBill,,,,
[],111,1,106,12/12/2024,-3650,-1,529046,,40,VendBill,,,,
[],111,1,106,12/14/2024,-1390.13,-1,511829,,40,VendBill,,,,
[],111,1,105,11/20/2024,0,-1,,,40,Journal,,,,
[],111,1,105,11/20/2024,11507.41,-1,680459,,40,Journal,,,,
[],111,1,105,11/30/2024,-3250,-1,440395,,16,Journal,,,,
[],111,1,105,11/30/2024,-1000,-1,440395,,22,Journal,,,,
[],111,1,106,12/20/2024,-3172.18,-1,443096,,40,VendBill,,,,
[],111,1,110,1/1/2025,-779.4,-1,443118,,40,VendBill,,,,
[],111,1,106,12/22/2024,-2542.27,-1,443116,,40,VendBill,,,,
[],111,1,106,12/23/2024,1978.71,-1,443096,,40,VendPymt,,,,
[],111,1,106,12/23/2024,3929.23,-1,443120,,40,VendPymt,,,,
[],111,1,106,12/23/2024,636.54,-1,511829,,40,VendPymt,,,,
[],111,1,106,12/20/2024,-56906.46,-1,545,,27,VendBill,,,,
[],111,1,106,12/1/2024,-3422.92,-1,571985,,27,VendBill,,,,
[],111,1,106,12/20/2024,-19982.5,-1,562,,27,VendBill,,,,
[],111,1,104,10/16/2024,-70,-1,590,,27,VendBill,,,,
[],111,1,106,12/31/2024,-5267.65,-1,549,,27,VendBill,,,,
[],111,1,106,12/1/2024,-71.4,-1,702999,,27,VendBill,,,,
[],111,1,110,1/1/2025,-1570.5,-1,597,,27,VendBill,,,,
[],111,1,110,1/2/2025,-214,-1,412577,,27,VendBill,,,,
[],111,1,110,1/2/2025,-35000,-1,618305,,27,VendBill,,,,
[],111,1,110,1/1/2025,-15077.82,-1,547,,27,VendBill,,,,
[],111,1,110,1/1/2025,-20398.64,-1,296709,,27,VendBill,,,,
[],111,1,106,12/31/2024,-994.5,-1,369545,,27,VendBill,,,,
[],111,1,110,1/2/2025,-5474.4,-1,641726,,27,VendBill,,,,
[],111,1,110,1/3/2025,2422.5,-1,606,,27,VendPymt,,,,
[],111,1,110,1/3/2025,404.41,-1,2143,,27,VendPymt,,,,
[],111,1,110,1/3/2025,29.4,-1,702999,,27,VendPymt,,,,
[],111,1,110,1/3/2025,14086.41,-1,547,,27,VendPymt,,,,
[],111,1,110,1/3/2025,70,-1,590,,27,VendPymt,,,,
[],111,1,106,12/31/2024,49667.2,-1,554,,27,Journal,,,,
[],111,1,110,1/2/2025,-1285,-1,541050,,6,VendBill,,,,
[],111,1,110,1/13/2025,-200,-1,514632,,6,VendBill,,,,
[],111,1,110,1/15/2025,-869.04,-1,549,,6,VendBill,,,,
[],111,1,110,1/16/2025,-1750,-1,718221,,6,VendBill,,,,
[],111,1,110,1/17/2025,-808.08,-1,380,,6,VendBill,,,,
[],111,1,110,1/18/2025,-103.91,-1,30965,,6,VendBill,,,,
[],111,1,111,2/1/2025,-6560.39,-1,414778,,6,VendBill,,,,
[],111,1,106,12/31/2024,0,-1,440395,,22,Journal,,,,
[],111,1,110,1/21/2025,1422.2,-1,549,,16,VendPymt,,,,
[],111,1,110,1/24/2025,480,-1,658246,,16,VendPymt,,,,
[],111,1,110,1/24/2025,1565,-1,562,,16,VendPymt,,,,
[],111,1,110,1/31/2025,0,-1,440395,,16,Journal,,,,
[],111,1,110,1/13/2025,-6250,-1,562,,11,VendBill,,,,
[],111,1,110,1/20/2025,-5290,-1,86193,,11,VendBill,,,,
[],111,1,110,1/31/2025,0,-1,440395,,35,Journal,,,,
[],111,1,106,12/31/2024,-15.59,-1,3540,,34,VendBill,,,,
[],111,1,106,12/28/2024,-350,-1,86193,,34,VendBill,,,,
[],111,1,110,1/7/2025,-8827.8,-1,2641,,19,VendBill,,,,
[],111,1,110,1/15/2025,-15.59,-1,3540,,34,VendBill,,,,
[],111,1,110,1/17/2025,-18144.5,-1,562,,20,VendBill,,,,
[],111,1,106,12/31/2024,0,-1,440395,,35,Journal,,,,
[],111,1,110,1/6/2025,0,-1,556,,22,VendBill,,,,
[],111,1,110,1/1/2025,-29228.23,-1,383,,15,VendBill,,,,
[],111,1,110,1/3/2025,-185.59,-1,380,,15,VendBill,,,,
[],111,1,110,1/3/2025,-360,-1,701296,,15,VendBill,,,,
[],111,1,110,1/6/2025,-230.88,-1,380,,15,VendBill,,,,
[],111,1,110,1/13/2025,-1006.72,-1,571588,,15,VendBill,,,,
[],111,1,110,1/15/2025,-3156.78,-1,549,,15,VendBill,,,,
[],111,1,110,1/14/2025,-140,-1,335435,,15,VendBill,,,,
[],111,1,111,2/1/2025,-3183.33,-1,529747,,15,VendBill,,,,
[],111,1,110,1/2/2025,-2331.59,-1,556,,22,VendBill,,,,
[],111,1,110,1/9/2025,-836,-1,696073,,22,VendBill,,,,
[],111,1,110,1/7/2025,-220.5,-1,2641,,22,VendBill,,,,
[],111,1,110,1/15/2025,-116.91,-1,549,,22,VendBill,,,,
[],111,1,110,1/15/2025,-24150,-1,717620,,22,VendBill,,,,
[],111,1,110,1/13/2025,-105,-1,562,,22,VendBill,,,,
[],111,1,110,1/17/2025,-4615,-1,562,,22,VendBill,,,,
[],111,1,110,1/20/2025,-19120.5,-1,562,,22,VendBill,,,,
[],111,1,110,1/20/2025,-6662.5,-1,606,,22,VendBill,,,,
[],111,1,110,1/31/2025,-1500,-1,654736,,22,VendBill,,,,
[],111,1,110,1/23/2025,0,-1,556,,22,VendCred,,,,
[],111,1,110,1/10/2025,494,-1,696073,,22,VendPymt,,,,
[],111,1,110,1/21/2025,2915,-1,654737,,22,VendPymt,,,,
[],111,1,110,1/21/2025,116.91,-1,549,,22,VendPymt,,,,
[],111,1,110,1/21/2025,24150,-1,717620,,22,VendPymt,,,,
[],111,1,110,1/21/2025,836,-1,696073,,22,VendPymt,,,,
[],111,1,110,1/21/2025,1200,-1,654736,,22,VendPymt,,,,
[],111,1,110,1/27/2025,2656.67,-1,549,,22,VendPymt,,,,
[],111,1,110,1/27/2025,3325,-1,606,,22,VendPymt,,,,
[],111,1,110,1/27/2025,344.12,-1,380,,22,VendPymt,,,,
[],111,1,110,1/27/2025,250,-1,560781,,22,VendPymt,,,,
[],111,1,110,1/31/2025,46172.5,-1,562,,22,VendPymt,,,,
[],111,1,110,1/31/2025,800,-1,698588,,22,VendPymt,,,,
[],111,1,110,1/15/2025,-408.75,-1,549,,4,VendBill,,,,
[],111,1,111,2/1/2025,-3714.48,-1,343536,,4,VendBill,,,,
[],111,1,110,1/24/2025,-68.69,-1,25562,,4,VendBill,,,,
[],111,1,110,1/31/2025,0,-1,451609,,4,VendBill,,,,
[],111,1,110,1/3/2025,872.31,-1,380,,4,VendPymt,,,,
[],111,1,110,1/3/2025,100,-1,606,,4,VendPymt,,,,
[],111,1,110,1/3/2025,3714.48,-1,343536,,4,VendPymt,,,,
[],111,1,111,2/1/2025,-1879,-1,619309,,15,VendBill,,,,
[],111,1,110,1/20/2025,-9762.5,-1,606,,15,VendBill,,,,
[],111,1,111,2/1/2025,-3162.67,-1,539452,,15,VendBill,,,,
[],111,1,111,2/1/2025,-29228.23,-1,383,,15,VendBill,,,,
[],111,1,111,2/1/2025,-3766.66,-1,419,,15,VendBill,,,,
[],111,1,110,1/23/2025,-688.84,-1,30965,,15,VendBill,,,,
[],111,1,111,2/1/2025,-1500,-1,372,,15,VendBill,,,,
[],111,1,110,1/23/2025,-3422.95,-1,380,,15,VendBill,,,,
[],111,1,110,1/27/2025,0,-1,2641,,15,VendBill,,,,
[],111,1,110,1/24/2025,0,-1,30965,,15,VendBill,,,,
[],111,1,110,1/30/2025,-249,-1,726428,,15,VendBill,,,,
[],111,1,110,1/30/2025,-103.85,-1,749244,,15,VendBill,,,,
[],111,1,110,1/3/2025,3766.66,-1,419,,15,VendPymt,,,,
[],111,1,110,1/3/2025,3162.67,-1,539452,,15,VendPymt,,,,
[],111,1,110,1/3/2025,1500,-1,372,,15,VendPymt,,,,
[],111,1,110,1/3/2025,19800,-1,383,,15,VendPymt,,,,
[],111,1,110,1/3/2025,236.65,-1,585694,,15,VendPymt,,,,
[],111,1,110,1/3/2025,309.7,-1,591,,15,VendPymt,,,,
[],111,1,110,1/6/2025,9428.23,-1,383,,15,VendPymt,,,,
[],111,1,110,1/21/2025,3148.99,-1,549,,15,VendPymt,,,,
[],111,1,110,1/21/2025,360,-1,701296,,15,VendPymt,,,,
[],111,1,110,1/21/2025,9977.5,-1,606,,15,VendPymt,,,,
[],111,1,110,1/21/2025,1242.6,-1,698688,,15,VendPymt,,,,
[],111,1,110,1/21/2025,400.83,-1,380,,15,VendPymt,,,,
[],111,1,110,1/27/2025,29228.23,-1,383,,15,VendPymt,,,,
[],111,1,110,1/27/2025,3766.66,-1,419,,15,VendPymt,,,,
[],111,1,110,1/27/2025,3162.67,-1,539452,,15,VendPymt,,,,
[],111,1,110,1/27/2025,1879,-1,619309,,15,VendPymt,,,,
[],111,1,110,1/27/2025,3183.33,-1,529747,,15,VendPymt,,,,
[],111,1,111,2/4/2025,1006.72,-1,571588,,15,VendPymt,,,,
[],111,1,110,1/31/2025,416.47,-1,380,,15,VendPymt,,,,
[],111,1,110,1/24/2025,408.75,-1,549,,4,VendPymt,,,,
[],111,1,110,1/31/2025,3714.48,-1,343536,,4,VendPymt,,,,
[],111,1,110,1/31/2025,68.69,-1,25562,,4,VendPymt,,,,
[],111,1,110,1/31/2025,-1750,-1,718221,,6,VendBill,,,,
[],111,1,110,1/3/2025,1285,-1,541050,,6,VendPymt,,,,
[],111,1,110,1/3/2025,505.37,-1,380,,6,VendPymt,,,,
[],111,1,110,1/3/2025,6560.39,-1,414778,,6,VendPymt,,,,
[],111,1,110,1/24/2025,1285,-1,541050,,6,VendPymt,,,,
[],111,1,110,1/10/2025,103.91,-1,30965,,6,VendPymt,,,,
[],111,1,110,1/24/2025,869.04,-1,549,,6,VendPymt,,,,
[],111,1,111,2/3/2025,6560.39,-1,414778,,6,VendPymt,,,,
[],111,1,110,1/24/2025,1045.7,-1,549,,16,VendPymt,,,,
[],111,1,110,1/24/2025,1450,-1,606,,16,VendPymt,,,,
[],111,1,110,1/31/2025,765.09,-1,380,,16,VendPymt,,,,
[],111,1,110,1/31/2025,908,-1,721625,,16,VendPymt,,,,
[],111,1,110,1/31/2025,68.69,-1,25562,,16,VendPymt,,,,
[],111,1,110,1/31/2025,1500,-1,372,,15,VendPymt,,,,
[],111,1,110,1/31/2025,249,-1,726428,,15,VendPymt,,,,
[],111,1,110,1/31/2025,74.12,-1,30965,,15,VendPymt,,,,
[],111,1,110,1/31/2025,7.79,-1,549,,15,VendPymt,,,,
[],111,1,110,1/14/2025,-150,-1,449,,13,VendBill,,,,
[],111,1,110,1/20/2025,-350,-1,399,,13,VendBill,,,,
[],111,1,110,1/21/2025,-80,-1,449,,13,VendBill,,,,
[],111,1,110,1/27/2025,0,-1,449,,13,VendBill,,,,
[],111,1,110,1/29/2025,-1864,-1,449,,13,VendBill,,,,
[],111,1,110,1/21/2025,150,-1,449,,13,VendPymt,,,,
[],111,1,110,1/31/2025,1944,-1,449,,13,VendPymt,,,,
[],111,1,110,1/31/2025,350,-1,399,,13,VendPymt,,,,
[],111,1,110,1/15/2025,-1422.2,-1,549,,16,VendBill,,,,
[],111,1,111,2/1/2025,-480,-1,658246,,16,VendBill,,,,
[],111,1,110,1/20/2025,-3360,-1,606,,16,VendBill,,,,
[],111,1,110,1/24/2025,-68.69,-1,25562,,16,VendBill,,,,
[],111,1,110,1/29/2025,-494,-1,721625,,16,VendBill,,,,
[],111,1,110,1/27/2025,-414,-1,721625,,16,VendBill,,,,
[],111,1,110,1/27/2025,-178.72,-1,380,,16,VendBill,,,,
[],111,1,111,2/3/2025,-1289.81,-1,565,,16,VendBill,,,,
[],111,1,110,1/10/2025,376.5,-1,549,,16,VendPymt,,,,
[],111,1,110,1/10/2025,414,-1,721625,,16,VendPymt,,,,
[],111,1,110,1/21/2025,362.21,-1,380,,16,VendPymt,,,,
[],111,1,106,12/30/2024,-785.9,-1,172560,,40,VendBill,,,,
[],111,1,106,12/30/2024,-740.02,-1,443101,,40,VendBill,,,,
[],111,1,110,1/1/2025,-6764.54,-1,172560,,40,VendBill,,,,
[],111,1,106,12/31/2024,-850,-1,325827,,40,VendBill,,,,
[],111,1,106,12/31/2024,-1774.23,-1,3540,,40,VendBill,,,,
[],111,1,106,12/24/2024,-1711.88,-1,527238,,40,VendBill,,,,
[],111,1,110,1/2/2025,-2832,-1,424,,40,VendBill,,,,
[],111,1,106,12/16/2024,-1309.53,-1,204081,,40,VendBill,,,,
[],111,1,106,12/19/2024,-210.52,-1,443098,,40,VendBill,,,,
[],111,1,106,12/30/2024,-12019,-1,443112,,40,VendBill,,,,
[],111,1,106,12/25/2024,-53.5,-1,443108,,40,VendBill,,,,
[],111,1,110,1/4/2025,-193.85,-1,443096,,40,VendBill,,,,
[],111,1,110,1/2/2025,-242.48,-1,443096,,40,VendBill,,,,
[],111,1,110,1/6/2025,-761.68,-1,443101,,40,VendBill,,,,
[],111,1,110,1/6/2025,-1658.26,-1,443096,,40,VendBill,,,,
[],111,1,106,12/26/2024,-326.92,-1,704903,,40,VendBill,,,,
[],111,1,110,1/3/2025,3771.79,-1,443101,,40,VendPymt,,,,
[],111,1,110,1/3/2025,2431.5,-1,443096,,40,VendPymt,,,,
[],111,1,110,1/3/2025,8508.45,-1,172560,,40,VendPymt,,,,
