links,account,accountingbook,accountingperiod,amount,department,iscustomglline,subsidiary
[],433,1,94,548.8,-1,F,27
[],433,1,94,121.52,-1,F,35
[],433,1,94,0,-1,F,40
[],433,1,94,158.03,-1,F,42
[],433,1,94,572.45,-1,F,47
[],433,1,94,1092.65,-1,F,58
[],433,1,96,25,-1,F,3
[],433,1,96,111.48,-1,F,4
[],433,1,96,21.78,-1,F,5
[],433,1,96,941,-1,F,6
[],433,1,96,17.19,-1,F,12
[],433,1,96,17.56,-1,F,13
[],433,1,96,771.39,-1,F,15
[],433,1,96,429.21,-1,F,16
[],433,1,96,549.63,-1,F,22
[],433,1,96,801.04,-1,F,27
[],433,1,96,26.65,-1,F,34
[],433,1,96,121.52,-1,F,35
[],433,1,96,0,-1,F,40
[],433,1,96,131.38,-1,F,42
[],433,1,96,529.81,-1,F,47
[],433,1,96,1092.65,-1,F,58
[],433,1,97,205.15,-1,F,4
[],433,1,97,26.59,-1,F,5
[],433,1,97,293.6,-1,F,6
[],433,1,97,21.77,-1,F,12
[],433,1,97,22.16,-1,F,13
[],433,1,97,516.45,-1,F,15
[],433,1,97,199.46,-1,F,16
[],433,1,97,793.8,-1,F,22
[],433,1,97,1165.76,-1,F,27
[],433,1,97,143.9,-1,F,35
[],433,1,97,0,-1,F,40
[],433,1,97,270.23,-1,F,42
[],433,1,97,677.17,-1,F,47
[],433,1,97,78.88,-1,F,58
[],433,1,98,178.5,-1,F,4
[],433,1,98,26.59,-1,F,5
[],433,1,98,639.4,-1,F,6
[],433,1,98,21.77,-1,F,12
[],433,1,98,22.96,-1,F,13
[],433,1,98,903.82,-1,F,15
[],433,1,98,258.77,-1,F,16
[],433,1,98,762.03,-1,F,22
[],433,1,98,917.02,-1,F,27
[],433,1,98,250.5,-1,F,35
[],433,1,98,218.53,-1,F,42
[],433,1,98,721.15,-1,F,47
[],433,1,98,185.48,-1,F,58
[],433,1,100,174.3,-1,F,4
[],433,1,100,26.59,-1,F,5
[],433,1,100,315.4,-1,F,6
[],433,1,100,21.77,-1,F,12
[],433,1,100,22.96,-1,F,13
[],433,1,100,1170.32,-1,F,15
[],433,1,100,206.66,-1,F,16
[],433,1,100,826.18,-1,F,22
[],433,1,100,795.25,-1,F,27
[],433,1,100,143.9,-1,F,35
[],433,1,100,256.37,-1,F,42
[],433,1,100,760.31,-1,F,47
[],433,1,100,194,-1,F,58
[],433,1,101,26.65,-1,F,2
[],433,1,101,25,-1,F,3
[],433,1,101,270.23,-1,F,4
[],433,1,101,26.59,-1,F,5
[],433,1,101,328,-1,F,6
[],433,1,101,21.77,-1,F,12
[],433,1,101,22.96,-1,F,13
[],433,1,101,653.85,-1,F,15
[],433,1,101,229.62,-1,F,16
[],433,1,101,26.65,-1,F,17
[],433,1,101,879.82,-1,F,22
[],433,1,101,1067.71,-1,F,27
[],433,1,101,53.3,-1,F,34
[],433,1,101,143.9,-1,F,35
[],433,1,101,278.76,-1,F,42
[],433,1,101,686.77,-1,F,47
[],433,1,101,189.74,-1,F,58
[],433,1,102,164.7,-1,F,4
[],433,1,102,26.59,-1,F,5
[],433,1,102,410.8,-1,F,6
[],433,1,102,21.77,-1,F,12
[],433,1,102,22.96,-1,F,13
[],433,1,102,632.28,-1,F,15
[],433,1,102,229.62,-1,F,16
[],433,1,102,781,-1,F,22
[],433,1,102,1159.16,-1,F,27
[],433,1,102,167.89,-1,F,35
[],433,1,102,252.12,-1,F,42
[],433,1,102,824.82,-1,F,47
[],433,1,102,189.75,-1,F,58
[],433,1,104,219.06,-1,F,4
[],433,1,104,26.59,-1,F,5
[],433,1,104,363,-1,F,6
[],433,1,104,21.77,-1,F,12
[],433,1,104,22.96,-1,F,13
[],433,1,104,738.88,-1,F,15
[],433,1,104,229.62,-1,F,16
[],433,1,104,803.34,-1,F,22
[],433,1,104,768.31,-1,F,27
[],433,1,104,245.18,-1,F,35
[],433,1,104,260.65,-1,F,42
[],433,1,104,964.47,-1,F,47
[],433,1,104,198.28,-1,F,58
[],433,1,105,28.78,-1,F,2
[],433,1,105,27,-1,F,3
[],433,1,105,220.13,-1,F,4
[],433,1,105,26.59,-1,F,5
[],433,1,105,298.6,-1,F,6
[],433,1,105,21.77,-1,F,12
[],433,1,105,22.96,-1,F,13
[],433,1,105,535.01,-1,F,15
[],433,1,105,229.62,-1,F,16
[],433,1,105,28.78,-1,F,17
[],433,1,105,2172.41,-1,F,22
[],433,1,105,958.98,-1,F,27
[],433,1,105,57.56,-1,F,34
[],433,1,105,245.18,-1,F,35
[],433,1,105,289.43,-1,F,42
[],433,1,105,639.88,-1,F,47
[],433,1,105,198.28,-1,F,58
[],433,1,106,168.96,-1,F,4
[],433,1,106,26.59,-1,F,5
[],433,1,106,278,-1,F,6
[],433,1,106,21.77,-1,F,12
[],433,1,106,22.96,-1,F,13
[],433,1,106,578.98,-1,F,15
[],433,1,106,259.96,-1,F,16
[],433,1,106,1562.53,-1,F,22
[],433,1,106,1257.15,-1,F,27
[],433,1,106,245.18,-1,F,35
[],433,1,106,260.65,-1,F,42
[],433,1,106,1404.73,-1,F,47
[],433,1,106,304.88,-1,F,58
[],433,1,110,0,-1,F,4
[],433,1,110,0,-1,F,5
[],433,1,110,0,-1,F,6
[],433,1,110,129.38,-1,F,12
[],433,1,110,183.87,-1,F,13
[],433,1,110,0,-1,F,15
[],433,1,110,0,-1,F,16
[],433,1,110,0,-1,F,22
[],433,1,110,2073.57,-1,F,27
[],433,1,110,0,-1,F,35
[],433,1,110,540.4,-1,F,42
[],433,1,110,0,-1,F,47
[],433,1,110,0,-1,F,58
[],433,1,111,28.78,-1,F,2
[],433,1,111,28.78,-1,F,3
[],433,1,111,0,-1,F,4
[],433,1,111,0,-1,F,5
[],433,1,111,0,-1,F,6
[],433,1,111,21.77,-1,F,12
[],433,1,111,22.96,-1,F,13
[],433,1,111,0,-1,F,15
[],433,1,111,0,-1,F,16
[],433,1,111,28.78,-1,F,17
[],433,1,111,0,-1,F,22
[],433,1,111,1004.96,-1,F,27
[],433,1,111,57.56,-1,F,34
[],433,1,111,0,-1,F,35
[],433,1,111,224.93,-1,F,42
[],433,1,111,0,-1,F,47
[],433,1,111,0,-1,F,58
[],433,1,112,0,-1,F,4
[],433,1,112,0,-1,F,5
[],433,1,112,0,-1,F,6
[],433,1,112,44.15,-1,F,12
[],433,1,112,98.64,-1,F,13
[],433,1,112,0,-1,F,15
[],433,1,112,0,-1,F,16
[],433,1,112,0,-1,F,22
[],433,1,112,1368.5,-1,F,27
[],433,1,112,0,-1,F,35
[],433,1,112,224.93,-1,F,42
[],433,1,112,0,-1,F,47
[],433,1,112,0,-1,F,58
[],433,1,114,21.77,-1,F,12
[],433,1,114,22.96,-1,F,13
[],433,1,114,0,-1,F,16
[],433,1,114,1189.42,-1,F,27
[],433,1,114,224.93,-1,F,42
[],433,1,115,26.93,-1,F,12
[],433,1,115,28.14,-1,F,13
[],433,1,115,31.98,-1,F,17
[],433,1,115,1243.01,-1,F,27
[],433,1,115,328.33,-1,F,42
[],433,1,116,26.93,-1,F,12
[],433,1,116,28.94,-1,F,13
[],433,1,116,1435.69,-1,F,27
[],433,1,116,233.99,-1,F,42
[],433,1,118,32.02,-1,F,5
[],433,1,118,26.93,-1,F,12
[],433,1,118,28.94,-1,F,13
[],433,1,118,34.1,-1,F,58
[],434,1,20,20.9,-1,F,4
[],434,1,20,52.22,-1,F,14
[],434,1,20,643.81,-1,F,15
[],434,1,20,0,-1,F,16
[],434,1,20,83.15,-1,F,22
[],434,1,20,89.88,-1,F,27
[],434,1,21,33.22,-1,F,4
[],434,1,21,15.18,-1,F,6
[],434,1,21,0,-1,F,14
[],434,1,21,407.73,-1,F,15
[],434,1,21,43.15,-1,F,22
[],434,1,21,37.68,-1,F,27
[],434,1,22,21.55,-1,F,4
[],434,1,22,0,-1,F,6
[],434,1,22,0,-1,F,14
[],434,1,22,376.15,-1,F,15
[],434,1,22,26.27,-1,F,16
[],434,1,22,18.15,-1,F,22
[],434,1,22,15.98,-1,F,27
[],434,1,24,0,-1,F,1
[],434,1,24,0,-1,F,4
[],434,1,24,0,-1,F,6
[],434,1,24,0,-1,F,14
[],434,1,24,270.53,-1,F,15
[],434,1,24,54.1,-1,F,16
[],434,1,24,22.15,-1,F,18
[],434,1,24,58.15,-1,F,22
[],434,1,24,46.29,-1,F,27
[],434,1,25,0,-1,F,4
[],434,1,25,185.81,-1,F,6
[],434,1,25,180,-1,F,11
[],434,1,25,150,-1,F,13
[],434,1,25,0,-1,F,14
[],434,1,25,229.79,-1,F,15
[],434,1,25,25.24,-1,F,16
[],434,1,25,0,-1,F,18
[],434,1,25,193.15,-1,F,22
[],434,1,25,123.94,-1,F,27
[],434,1,26,70.63,-1,F,6
[],434,1,26,205.37,-1,F,15
[],434,1,26,39.17,-1,F,16
[],434,1,26,99.69,-1,F,22
[],434,1,28,368.42,-1,F,15
[],434,1,28,32.18,-1,F,16
[],434,1,28,18.15,-1,F,22
[],434,1,29,566.23,-1,F,15
[],434,1,29,68.17,-1,F,22
[],434,1,30,92.16,-1,F,4
[],434,1,30,31.05,-1,F,14
[],434,1,30,702.74,-1,F,15
[],434,1,30,14.34,-1,F,16
[],434,1,30,105.97,-1,F,22
[],434,1,30,116.03,-1,F,27
[],434,1,32,41.39,-1,F,4
[],434,1,32,969.49,-1,F,15
[],434,1,32,53.58,-1,F,16
[],434,1,32,18.17,-1,F,22
[],434,1,32,78.17,-1,F,27
[],434,1,33,876.57,-1,F,15
[],434,1,33,13.23,-1,F,16
[],434,1,33,68.17,-1,F,22
[],434,1,33,77.71,-1,F,27
[],434,1,33,158.99,-1,F,34
[],434,1,34,55.8,-1,F,4
[],434,1,34,726.52,-1,F,15
[],434,1,34,14.34,-1,F,16
[],434,1,34,65,-1,F,22
[],434,1,34,69.79,-1,F,27
[],434,1,34,1050.05,-1,F,40
[],434,1,38,569.15,-1,F,15
[],434,1,39,150,-1,F,12
[],434,1,39,753.93,-1,F,15
[],434,1,40,0,-1,F,12
[],434,1,40,471.25,-1,F,15
[],434,1,40,11.55,-1,F,27
[],434,1,42,0,-1,F,12
[],434,1,42,49.05,-1,F,13
[],434,1,42,447.15,-1,F,15
[],434,1,42,0,-1,F,27
[],434,1,43,85,-1,F,11
[],434,1,43,0,-1,F,12
[],434,1,43,95.49,-1,F,13
[],434,1,43,833.94,-1,F,15
[],434,1,43,120,-1,F,16
[],434,1,43,190,-1,F,22
[],434,1,43,224.1,-1,F,27
[],434,1,44,0,-1,F,11
[],434,1,44,0,-1,F,12
[],434,1,44,56.73,-1,F,13
[],434,1,44,170.55,-1,F,15
[],434,1,44,0,-1,F,16
[],434,1,44,0,-1,F,22
[],434,1,44,0,-1,F,27
[],434,1,46,12.67,-1,F,4
[],434,1,46,0,-1,F,11
[],434,1,46,0,-1,F,12
[],434,1,46,132.54,-1,F,13
[],434,1,46,22.46,-1,F,14
[],434,1,46,616.83,-1,F,15
[],434,1,46,0,-1,F,16
[],434,1,46,0,-1,F,22
[],434,1,46,131.85,-1,F,27
[],434,1,47,58.56,-1,F,4
[],434,1,47,0,-1,F,11
[],434,1,47,0,-1,F,12
[],434,1,47,0,-1,F,13
[],434,1,47,0,-1,F,14
[],434,1,47,233.73,-1,F,15
[],434,1,47,11.6,-1,F,16
[],434,1,47,0,-1,F,22
[],434,1,47,113.47,-1,F,27
[],434,1,48,7.95,-1,F,4
[],434,1,48,28.72,-1,F,6
[],434,1,48,0,-1,F,11
[],434,1,48,180,-1,F,12
[],434,1,48,0,-1,F,13
[],434,1,48,0,-1,F,14
[],434,1,48,95.39,-1,F,15
[],434,1,48,60,-1,F,16
[],434,1,48,31.17,-1,F,22
[],434,1,48,23.73,-1,F,27
[],434,1,50,49.7,-1,F,4
[],434,1,50,0,-1,F,6
[],434,1,50,0,-1,F,11
[],434,1,50,0,-1,F,12
[],434,1,50,0,-1,F,13
[],434,1,50,0,-1,F,14
[],434,1,50,652.57,-1,F,15
[],434,1,50,0,-1,F,16
[],434,1,50,18.15,-1,F,22
[],434,1,50,25.47,-1,F,27
[],434,1,51,35.22,-1,F,4
[],434,1,51,3.15,-1,F,6
[],434,1,51,185.25,-1,F,11
[],434,1,51,152.2,-1,F,12
[],434,1,51,0,-1,F,13
[],434,1,51,39.41,-1,F,14
[],434,1,51,2071.98,-1,F,15
[],434,1,51,0,-1,F,16
[],434,1,51,168.15,-1,F,22
[],434,1,51,33.2,-1,F,27
[],434,1,52,9.5,-1,F,4
[],434,1,52,0,-1,F,6
[],434,1,52,0,-1,F,11
[],434,1,52,0,-1,F,12
[],434,1,52,0,-1,F,13
[],434,1,52,0,-1,F,14
[],434,1,52,607.95,-1,F,15
[],434,1,52,0,-1,F,16
[],434,1,52,43.15,-1,F,22
[],434,1,52,208.65,-1,F,27
[],434,1,56,13.94,-1,F,4
[],434,1,56,985.96,-1,F,15
[],434,1,56,18.17,-1,F,22
[],434,1,56,379.51,-1,F,27
[],434,1,56,0,-1,F,36
[],434,1,56,58.35,-1,F,40
[],434,1,57,54.45,-1,F,4
[],434,1,57,107.35,-1,F,6
[],434,1,57,929.91,-1,F,15
[],434,1,57,12.98,-1,F,16
[],434,1,57,18.17,-1,F,22
[],434,1,57,28.75,-1,F,35
[],434,1,57,0,-1,F,36
[],434,1,57,122.88,-1,F,40
[],434,1,58,919.1,-1,F,15
[],434,1,58,70.19,-1,F,22
[],434,1,58,78.14,-1,F,27
[],434,1,58,0,-1,F,36
[],434,1,58,98.39,-1,F,40
[],434,1,60,24.4,-1,F,6
[],434,1,60,533.7,-1,F,15
[],434,1,60,70.19,-1,F,22
[],434,1,60,75.97,-1,F,27
[],434,1,60,10.2,-1,F,35
[],434,1,60,0,-1,F,36
[],434,1,60,77.37,-1,F,40
[],434,1,61,212.1,-1,F,6
[],434,1,61,1768.56,-1,F,15
[],434,1,61,145.34,-1,F,16
[],434,1,61,70.19,-1,F,22
[],434,1,61,548,-1,F,27
[],434,1,62,1.1,-1,F,4
[],434,1,62,238.69,-1,F,6
[],434,1,62,1064.05,-1,F,15
[],434,1,62,21.8,-1,F,16
[],434,1,62,70.19,-1,F,22
[],434,1,62,112.32,-1,F,27
[],434,1,62,426.78,-1,F,40
[],434,1,64,100.06,-1,F,6
[],434,1,64,1056.8,-1,F,15
[],434,1,64,36.25,-1,F,16
[],434,1,64,20.19,-1,F,22
[],434,1,64,379.01,-1,F,27
[],434,1,64,2721.3,-1,F,40
[],434,1,65,20.83,-1,F,6
[],434,1,65,192,-1,F,12
[],434,1,65,736.87,-1,F,15
[],434,1,65,70.19,-1,F,22
[],434,1,65,32.5,-1,F,27
[],434,1,66,25.52,-1,F,4
[],434,1,66,54.3,-1,F,6
[],434,1,66,685.9,-1,F,15
[],434,1,66,13.45,-1,F,16
[],434,1,66,27.43,-1,F,22
[],434,1,66,23.82,-1,F,27
[],434,1,66,35.55,-1,F,40
[],434,1,68,676.5,-1,F,15
[],434,1,68,20.02,-1,F,16
[],434,1,68,226.34,-1,F,22
[],434,1,68,65.91,-1,F,27
[],434,1,68,80.67,-1,F,47
[],434,1,69,16.3,-1,F,15
[],434,1,69,120,-1,F,16
[],434,1,69,20.19,-1,F,22
[],434,1,69,730.2,-1,F,27
[],434,1,69,107.35,-1,F,42
[],434,1,69,172,-1,F,52
[],434,1,70,170.1,-1,F,4
[],434,1,70,23.28,-1,F,15
[],434,1,70,408.18,-1,F,20
[],434,1,70,191.1,-1,F,22
[],434,1,70,182.74,-1,F,27
[],434,1,70,38.87,-1,F,35
[],434,1,92,122.64,-1,F,4
[],434,1,92,31.41,-1,F,15
[],434,1,92,37.92,-1,F,16
[],434,1,92,1564.54,-1,F,20
[],434,1,92,119.19,-1,F,27
[],434,1,92,53.3,-1,F,35
[],434,1,93,161.12,-1,F,4
[],434,1,93,305.86,-1,F,6
[],434,1,93,3.07,-1,F,15
[],434,1,93,67.87,-1,F,16
[],434,1,93,999.94,-1,F,20
[],434,1,93,168.04,-1,F,22
[],434,1,93,297.78,-1,F,27
[],434,1,93,9.5,-1,F,40
[],434,1,93,9.85,-1,F,42
[],434,1,94,88.17,-1,F,4
[],434,1,94,147.28,-1,F,6
[],434,1,94,41.5,-1,F,16
[],434,1,94,1184.52,-1,F,20
[],434,1,94,20.19,-1,F,22
[],434,1,94,89.98,-1,F,27
[],434,1,94,1.87,-1,F,42
[],434,1,94,177.94,-1,F,47
[],434,1,96,75.19,-1,F,4
[],434,1,96,244.09,-1,F,6
[],434,1,96,298.13,-1,F,15
[],434,1,96,55.87,-1,F,16
[],434,1,96,760.04,-1,F,20
[],434,1,96,100.64,-1,F,22
[],434,1,96,10.16,-1,F,36
[],434,1,96,121.32,-1,F,42
[],434,1,96,135.71,-1,F,47
[],434,1,97,76.8,-1,F,4
[],434,1,97,196.45,-1,F,6
[],434,1,97,404.12,-1,F,15
[],434,1,97,409.3,-1,F,16
[],434,1,97,149.87,-1,F,20
[],434,1,97,454.54,-1,F,22
[],434,1,97,311.07,-1,F,27
[],434,1,97,353.93,-1,F,47
[],434,1,97,37.86,-1,F,54
[],434,1,98,122.28,-1,F,4
[],434,1,98,218.35,-1,F,6
[],434,1,98,413.83,-1,F,15
[],434,1,98,390.61,-1,F,16
[],434,1,98,55.36,-1,F,20
[],434,1,98,95.01,-1,F,22
[],434,1,98,16.1,-1,F,27
[],434,1,98,35.55,-1,F,40
[],434,1,98,26.73,-1,F,42
[],434,1,98,233.58,-1,F,47
[],434,1,100,80.8,-1,F,4
[],434,1,100,198.97,-1,F,6
[],434,1,100,2253.02,-1,F,15
[],434,1,100,242.39,-1,F,16
[],434,1,100,66.83,-1,F,20
[],434,1,100,401.2,-1,F,22
[],434,1,100,338.19,-1,F,35
[],434,1,100,32.5,-1,F,47
[],434,1,100,14.25,-1,F,58
[],434,1,101,33.25,-1,F,4
[],434,1,101,54.04,-1,F,15
[],434,1,101,260.83,-1,F,16
[],434,1,101,875.52,-1,F,20
[],434,1,101,364.58,-1,F,22
[],434,1,101,35.55,-1,F,35
[],434,1,101,9.75,-1,F,40
[],434,1,101,48.75,-1,F,47
[],434,1,102,47,-1,F,4
[],434,1,102,71.05,-1,F,6
[],434,1,102,330.06,-1,F,15
[],434,1,102,253.36,-1,F,16
[],434,1,102,94.48,-1,F,20
[],434,1,102,241.13,-1,F,22
[],434,1,102,143,-1,F,35
[],434,1,102,65,-1,F,47
[],434,1,104,67.05,-1,F,4
[],434,1,104,123.61,-1,F,6
[],434,1,104,6.65,-1,F,11
[],434,1,104,180.68,-1,F,15
[],434,1,104,176.55,-1,F,16
[],434,1,104,89.25,-1,F,20
[],434,1,104,425.96,-1,F,22
[],434,1,104,66.09,-1,F,27
[],434,1,104,91.75,-1,F,35
[],434,1,104,164.04,-1,F,47
[],434,1,105,331.43,-1,F,4
[],434,1,105,348.77,-1,F,6
[],434,1,105,162,-1,F,11
[],434,1,105,162,-1,F,13
[],434,1,105,523.71,-1,F,15
[],434,1,105,395.5,-1,F,16
[],434,1,105,226.91,-1,F,20
[],434,1,105,699.74,-1,F,22
[],434,1,105,50.58,-1,F,27
[],434,1,105,63.05,-1,F,35
[],434,1,105,95.8,-1,F,47
[],434,1,106,144.39,-1,F,4
[],434,1,106,89.88,-1,F,6
[],434,1,106,889.46,-1,F,15
[],434,1,106,210.91,-1,F,16
[],434,1,106,129.1,-1,F,20
[],434,1,106,221.39,-1,F,22
[],434,1,106,322.4,-1,F,27
[],434,1,106,77.5,-1,F,35
[],434,1,106,65.09,-1,F,47
[],434,1,110,33.25,-1,F,4
[],434,1,110,91.18,-1,F,6
[],434,1,110,522,-1,F,11
[],434,1,110,75.86,-1,F,15
[],434,1,110,337.42,-1,F,16
[],434,1,110,2063.74,-1,F,20
[],434,1,110,20.19,-1,F,22
[],434,1,110,121.2,-1,F,27
[],434,1,110,398.34,-1,F,35
[],434,1,110,180,-1,F,52
[],434,1,111,3.76,-1,F,4
[],434,1,111,89.53,-1,F,6
[],434,1,111,1088.28,-1,F,15
[],434,1,111,280.61,-1,F,16
[],434,1,111,537.4,-1,F,20
[],434,1,111,59.13,-1,F,22
[],434,1,111,173.35,-1,F,27
[],434,1,111,70,-1,F,35
[],434,1,111,10,-1,F,40
[],434,1,112,155.47,-1,F,6
[],434,1,112,2043.52,-1,F,15
[],434,1,112,245.06,-1,F,16
[],434,1,112,209.13,-1,F,20
[],434,1,112,298.87,-1,F,22
[],434,1,112,125.03,-1,F,35
[],434,1,112,10,-1,F,40
[],434,1,114,89.92,-1,F,6
[],434,1,114,209.99,-1,F,11
[],434,1,114,2197.59,-1,F,15
[],434,1,114,159.53,-1,F,16
[],434,1,114,21.2,-1,F,22
[],434,1,114,319.75,-1,F,27
[],434,1,114,70,-1,F,35
[],434,1,114,16.13,-1,F,40
[],434,1,114,35.79,-1,F,47
[],434,1,114,808.58,-1,F,58
[],434,1,115,238.61,-1,F,4
[],434,1,115,109.94,-1,F,6
[],434,1,115,121.2,-1,F,11
[],434,1,115,917.99,-1,F,15
[],434,1,115,224.88,-1,F,16
[],434,1,115,725.05,-1,F,20
[],434,1,115,87.55,-1,F,22
[],434,1,115,500,-1,F,27
[],434,1,115,70,-1,F,35
[],434,1,115,13.48,-1,F,40
[],434,1,115,621.71,-1,F,47
[],434,1,116,90.69,-1,F,6
[],434,1,116,21.2,-1,F,11
[],434,1,116,723.25,-1,F,15
[],434,1,116,330.79,-1,F,16
[],434,1,116,192,-1,F,20
[],434,1,116,21.2,-1,F,22
[],434,1,116,1579.8,-1,F,27
[],434,1,116,80,-1,F,35
[],434,1,116,56.05,-1,F,47
[],434,1,118,360,-1,F,35
[],435,1,20,2189.39,-1,F,15
[],435,1,20,12535,-1,F,16
[],435,1,20,8750,-1,F,22
[],435,1,20,2103.87,-1,F,27
[],435,1,21,1239.08,-1,F,15
[],435,1,21,3907.25,-1,F,16
[],435,1,21,8750,-1,F,22
[],435,1,21,4645.87,-1,F,27
[],435,1,22,1500,-1,F,3
[],435,1,22,1976,-1,F,6
[],435,1,22,188.71,-1,F,15
[],435,1,22,15182.75,-1,F,16
[],435,1,22,0,-1,F,22
[],435,1,22,5678.87,-1,F,27
[],435,1,24,1500,-1,F,3
[],435,1,24,0,-1,F,6
[],435,1,24,207.42,-1,F,15
[],435,1,24,41327.5,-1,F,16
[],435,1,24,2392,-1,F,22
[],435,1,24,11391.87,-1,F,27
[],435,1,25,1500,-1,F,3
[],435,1,25,0,-1,F,6
[],435,1,25,2694.88,-1,F,15
[],435,1,25,26160,-1,F,16
[],435,1,25,0,-1,F,22
[],435,1,25,5749.87,-1,F,27
[],435,1,26,12500,-1,F,3
[],435,1,26,2184,-1,F,4
[],435,1,26,2541.47,-1,F,15
[],435,1,26,2704,-1,F,16
[],435,1,26,6189.11,-1,F,27
[],435,1,28,2075,-1,F,3
[],435,1,28,5500,-1,F,15
[],435,1,28,2704,-1,F,16
[],435,1,28,1574.29,-1,F,27
[],435,1,29,2000,-1,F,3
[],435,1,29,1976,-1,F,15
[],435,1,29,0,-1,F,16
[],435,1,29,16129.17,-1,F,27
[],435,1,30,2052.5,-1,F,3
[],435,1,30,6250,-1,F,6
[],435,1,30,0,-1,F,15
[],435,1,30,9776.74,-1,F,27
[],435,1,32,2075,-1,F,3
[],435,1,32,1041.67,-1,F,4
[],435,1,32,1976,-1,F,15
[],435,1,32,2392,-1,F,22
[],435,1,32,24489.17,-1,F,27
[],435,1,32,2392,-1,F,34
[],435,1,33,2037.5,-1,F,3
[],435,1,33,5791.67,-1,F,4
[],435,1,33,16869.59,-1,F,27
[],435,1,33,3762.5,-1,F,34
[],435,1,34,2075,-1,F,3
[],435,1,34,1041.67,-1,F,4
[],435,1,34,13048.93,-1,F,27
[],435,1,34,336,-1,F,34
[],435,1,38,742.34,-1,F,15
[],435,1,38,21315.8,-1,F,27
[],435,1,39,407.88,-1,F,15
[],435,1,39,27081,-1,F,27
[],435,1,40,4178.16,-1,F,15
[],435,1,40,23574.2,-1,F,27
[],435,1,42,631.44,-1,F,15
[],435,1,42,22531,-1,F,27
[],435,1,43,6577.57,-1,F,15
[],435,1,43,31753.52,-1,F,27
[],435,1,44,542.68,-1,F,15
[],435,1,44,22797.77,-1,F,27
[],435,1,46,1341.11,-1,F,15
[],435,1,46,14479.74,-1,F,27
[],435,1,47,1671.74,-1,F,15
[],435,1,47,12796.87,-1,F,27
[],435,1,48,1864.07,-1,F,15
[],435,1,48,11567,-1,F,27
[],435,1,50,4045.07,-1,F,15
[],435,1,50,43192.5,-1,F,16
[],435,1,50,12461.13,-1,F,27
[],435,1,51,1940.56,-1,F,15
[],435,1,51,5427.5,-1,F,16
[],435,1,51,9903.87,-1,F,27
[],435,1,52,1162.53,-1,F,15
[],435,1,52,13353.75,-1,F,16
[],435,1,52,8035.87,-1,F,27
[],435,1,56,3021.24,-1,F,27
[],435,1,57,35307,-1,F,27
[],435,1,58,8642.54,-1,F,27
[],435,1,60,1451.52,-1,F,27
[],435,1,61,1736.69,-1,F,27
[],435,1,61,135,-1,F,40
[],435,1,62,1597.48,-1,F,27
[],435,1,62,0,-1,F,40
[],435,1,64,19971.76,-1,F,27
[],435,1,64,540,-1,F,40
[],435,1,65,1857.86,-1,F,27
[],435,1,65,0,-1,F,34
[],435,1,65,5000,-1,F,47
[],435,1,66,826.15,-1,F,27
[],435,1,66,5000,-1,F,47
[],435,1,68,20496,-1,F,22
[],435,1,68,50085.67,-1,F,27
[],435,1,68,270,-1,F,40
[],435,1,68,245,-1,F,47
[],435,1,69,40663.1,-1,F,27
[],435,1,69,46.12,-1,F,40
[],435,1,70,20000,-1,F,22
[],435,1,70,333.07,-1,F,27
[],435,1,92,10000,-1,F,22
[],435,1,92,127.92,-1,F,27
[],435,1,93,127.92,-1,F,27
[],435,1,94,164.17,-1,F,27
[],435,1,94,350,-1,F,40
[],435,1,94,533.92,-1,F,47
[],435,1,96,157.48,-1,F,11
[],435,1,96,37.89,-1,F,27
[],435,1,96,0,-1,F,36
[],435,1,96,2043.47,-1,F,40
[],435,1,96,478.2,-1,F,47
[],435,1,97,10000,-1,F,22
[],435,1,97,667.22,-1,F,35
[],435,1,97,2524.14,-1,F,40
[],435,1,98,127.92,-1,F,27
[],435,1,98,14.26,-1,F,35
[],435,1,98,173.5,-1,F,40
[],435,1,100,10000,-1,F,6
[],435,1,100,20000,-1,F,15
[],435,1,100,25377.52,-1,F,27
[],435,1,100,475.21,-1,F,35
[],435,1,100,492.1,-1,F,40
[],435,1,101,14227.18,-1,F,27
[],435,1,101,245,-1,F,35
[],435,1,101,46.12,-1,F,40
[],435,1,102,1033.18,-1,F,27
[],435,1,102,146.75,-1,F,36
[],435,1,104,809.13,-1,F,27
[],435,1,104,106.39,-1,F,40
[],435,1,105,172.95,-1,F,6
[],435,1,105,51428.36,-1,F,27
[],435,1,105,167.5,-1,F,40
[],435,1,106,640.54,-1,F,27
[],435,1,106,185.5,-1,F,40
[],435,1,107,-655.51,-1,F,40
[],435,1,110,809.13,-1,F,27
[],435,1,111,10000,-1,F,22
[],435,1,111,627.92,-1,F,27
[],435,1,111,17.53,-1,F,40
[],435,1,112,627.92,-1,F,27
[],435,1,112,192,-1,F,40
[],435,1,114,960.65,-1,F,27
[],435,1,114,5,-1,F,40
[],435,1,115,34.95,-1,F,16
[],435,1,115,39.35,-1,F,22
[],435,1,115,627.92,-1,F,27
[],435,1,115,2.5,-1,F,40
[],435,1,116,10000,-1,F,6
[],435,1,116,34.95,-1,F,15
[],435,1,116,754.34,-1,F,27
[],436,1,20,1600,-1,F,2
[],436,1,20,4244.69,-1,F,3
[],436,1,20,1500,-1,F,4
[],436,1,20,3280.63,-1,F,6
[],436,1,20,2666.77,-1,F,13
[],436,1,20,1719.03,-1,F,14
